ID,loan_amnt,loan_term,interest_rate,loan_grade,loan_subgrade,job_experience,home_ownership,annual_income,income_verification_status,loan_purpose,state_code,debt_to_income,delinq_2yrs,public_records,revolving_balance,total_acc,interest_receive,application_type,last_week_pay,total_current_balance,total_revolving_limit,default
72837967,32000,3 years,9.17,B,B2,<5 Years,MORTGAGE,85000.0,Not Verified,credit_card,OH,35.35,0.0,0.0,33420,39.0,0.0,INDIVIDUAL,,202296.0,47700.0,0
42465253,11800,5 years,16.49,D,D3,10+ years,MORTGAGE,96000.0,Source Verified,debt_consolidation,TX,21.49,2.0,0.0,3123,37.0,1475.01,INDIVIDUAL,48.0,265278.0,7400.0,0
34701746,16575,3 years,18.99,E,E1,<5 Years,RENT,231000.0,Source Verified,other,MA,1.62,0.0,1.0,12272,23.0,2160.06,INDIVIDUAL,57.0,12272.0,26100.0,1
43857006,20000,3 years,6.39,A,A2,10+ years,MORTGAGE,66131.04,Source Verified,debt_consolidation,OR,15.9,0.0,0.0,14750,13.0,862.17,INDIVIDUAL,48.0,319842.0,39000.0,0
17342343,13200,3 years,13.65,C,C1,<5 Years,RENT,50000.0,Source Verified,credit_card,OR,19.04,0.0,0.0,12524,38.0,1408.66,INDIVIDUAL,43.0,48124.0,51500.0,1
10637489,15000,5 years,17.76,D,D1,6-10 years,MORTGAGE,86400.0,Verified,debt_consolidation,NY,15.76,0.0,0.0,24877,24.0,4919.56,INDIVIDUAL,113.0,365035.0,36700.0,0
23202242,16000,3 years,9.17,B,B1,<5 Years,MORTGAGE,60000.0,Not Verified,credit_card,MN,22.9,0.0,0.0,26175,28.0,1728.37,INDIVIDUAL,78.0,46966.0,65102.0,0
35784821,8275,3 years,16.29,D,D2,10+ years,RENT,46022.0,Verified,debt_consolidation,TX,28.32,0.0,0.0,14181,16.0,1344.13,INDIVIDUAL,61.0,180328.0,33100.0,0
1383013,12000,3 years,7.9,A,A4,<5 Years,RENT,40000.0,Source Verified,other,PA,11.85,0.0,0.0,6135,20.0,1298.91,INDIVIDUAL,100.0,,,1
55486814,1875,3 years,16.99,D,D3,<5 Years,RENT,46900.0,Not Verified,debt_consolidation,TX,5.02,1.0,0.0,157,23.0,171.79,INDIVIDUAL,31.0,78802.0,1300.0,0
27679135,10000,3 years,9.17,B,B1,<5 Years,MORTGAGE,158000.0,Verified,debt_consolidation,WV,22.79,0.0,0.0,14406,49.0,696.28,INDIVIDUAL,43.0,405926.0,57700.0,1
44245127,9000,3 years,6.92,A,A4,10+ years,MORTGAGE,75000.0,Not Verified,debt_consolidation,CA,11.87,0.0,0.0,16427,24.0,456.07,INDIVIDUAL,43.0,54898.0,18500.0,0
41353814,4725,3 years,14.99,C,C5,<5 Years,RENT,32000.0,Not Verified,debt_consolidation,VA,29.48,0.0,0.0,8153,41.0,608.37,INDIVIDUAL,52.0,71036.0,13300.0,0
666482,10500,5 years,10.99,B,B4,<5 Years,RENT,45660.0,Not Verified,debt_consolidation,CA,11.38,0.0,0.0,14211,10.0,3185.15,INDIVIDUAL,252.0,,,1
64262954,3000,3 years,11.53,B,B5,10+ years,MORTGAGE,60000.0,Source Verified,debt_consolidation,FL,14.28,0.0,0.0,14715,25.0,109.31,INDIVIDUAL,17.0,186832.0,21000.0,0
5778351,7350,3 years,18.49,D,D2,<5 Years,RENT,35000.0,Not Verified,debt_consolidation,WI,11.11,0.0,1.0,9646,11.0,1708.79,INDIVIDUAL,83.0,13977.0,12400.0,0
67812168,10000,5 years,15.61,D,D1,6-10 years,OWN,50000.0,Verified,credit_card,TX,32.79,1.0,0.0,8596,33.0,250.05,INDIVIDUAL,9.0,62845.0,9100.0,0
70250660,6000,3 years,11.99,C,C1,6-10 years,RENT,22000.0,Source Verified,credit_card,FL,26.79,1.0,0.0,5992,33.0,55.95,INDIVIDUAL,4.0,60367.0,28000.0,0
37687889,20000,3 years,6.99,A,A3,6-10 years,MORTGAGE,103000.0,Source Verified,debt_consolidation,VA,14.71,0.0,0.0,11017,19.0,386.81,INDIVIDUAL,13.0,307398.0,17300.0,1
51973110,4000,3 years,14.65,C,C5,10+ years,RENT,90000.0,Source Verified,other,CA,5.25,0.0,2.0,284,6.0,356.18,INDIVIDUAL,35.0,13189.0,5400.0,0
41212202,30000,5 years,25.57,F,F5,<5 Years,MORTGAGE,80000.0,Source Verified,debt_consolidation,TX,11.27,0.0,1.0,7866,18.0,7205.93,INDIVIDUAL,52.0,233173.0,10700.0,0
50578977,6600,3 years,12.29,C,C1,6-10 years,RENT,28000.0,Source Verified,credit_card,CA,12.94,1.0,0.0,7264,26.0,491.6,INDIVIDUAL,35.0,59637.0,9200.0,0
49820185,13800,3 years,14.65,C,C5,10+ years,MORTGAGE,57000.0,Source Verified,debt_consolidation,DE,35.01,0.0,0.0,40803,22.0,1228.83,INDIVIDUAL,35.0,208251.0,41400.0,0
19887457,26000,5 years,14.49,C,C4,10+ years,RENT,95000.0,Source Verified,debt_consolidation,CA,9.01,0.0,0.0,9301,27.0,5306.29,INDIVIDUAL,83.0,25084.0,19300.0,0
11993678,35000,3 years,17.57,D,D2,,MORTGAGE,110000.0,Source Verified,debt_consolidation,PA,6.49,0.0,1.0,30978,33.0,6118.79,INDIVIDUAL,61.0,279672.0,70200.0,0
1721970,5000,3 years,10.16,B,B1,6-10 years,RENT,32200.0,Not Verified,debt_consolidation,KY,17.07,0.0,1.0,5101,43.0,759.14,INDIVIDUAL,117.0,,,1
61320971,5000,3 years,10.99,B,B4,10+ years,RENT,33000.0,Source Verified,other,CA,11.0,0.0,1.0,8441,13.0,176.58,INDIVIDUAL,17.0,11486.0,14200.0,0
65499052,35000,3 years,11.53,B,B5,<5 Years,MORTGAGE,200000.0,Verified,debt_consolidation,OH,14.75,0.0,0.0,66296,34.0,675.93,INDIVIDUAL,9.0,395712.0,101550.0,0
4381474,13700,3 years,12.12,B,B3,6-10 years,MORTGAGE,106000.0,Verified,other,TX,9.98,0.0,0.0,213,41.0,1972.02,INDIVIDUAL,78.0,27676.0,25700.0,1
37547913,12000,5 years,15.59,D,D1,10+ years,RENT,38000.0,Source Verified,debt_consolidation,MO,21.97,0.0,0.0,6191,11.0,1864.17,INDIVIDUAL,56.0,26360.0,9500.0,0
56902113,14400,3 years,9.17,B,B2,10+ years,RENT,95000.0,Source Verified,debt_consolidation,MD,13.68,0.0,1.0,9554,38.0,586.76,INDIVIDUAL,22.0,21837.0,25400.0,1
12936868,12000,3 years,9.67,B,B1,<5 Years,MORTGAGE,44000.0,Verified,debt_consolidation,FL,16.23,0.0,0.0,7320,13.0,1601.04,INDIVIDUAL,104.0,178143.0,28400.0,0
9000132,27575,5 years,19.52,D,D4,6-10 years,MORTGAGE,90000.0,Source Verified,debt_consolidation,LA,19.67,0.0,1.0,14103,12.0,10368.74,INDIVIDUAL,113.0,57332.0,17700.0,1
54189299,22875,5 years,16.55,D,D2,<5 Years,RENT,52000.0,Source Verified,debt_consolidation,CA,23.66,0.0,0.0,9187,20.0,2114.01,INDIVIDUAL,31.0,28482.0,20600.0,0
67571139,9825,3 years,13.99,C,C4,6-10 years,MORTGAGE,120000.0,Not Verified,other,FL,10.31,0.0,1.0,0,63.0,211.24,INDIVIDUAL,13.0,412800.0,25400.0,0
8457089,11700,3 years,9.99,B,B1,<5 Years,RENT,35000.0,Not Verified,debt_consolidation,IL,20.95,0.0,0.0,20214,26.0,1750.41,INDIVIDUAL,117.0,84953.0,33700.0,0
61161214,30000,3 years,11.53,B,B5,6-10 years,MORTGAGE,125000.0,Verified,debt_consolidation,MD,14.07,0.0,0.0,20061,20.0,1073.87,INDIVIDUAL,17.0,70389.0,33800.0,0
11076857,8000,3 years,13.53,B,B5,6-10 years,MORTGAGE,120000.0,Verified,other,CA,30.31,0.0,0.0,7761,36.0,1550.15,INDIVIDUAL,109.0,615646.0,20000.0,0
43826931,28000,3 years,9.17,B,B2,6-10 years,MORTGAGE,110000.0,Verified,home_improvement,TX,24.9,0.0,0.0,9813,46.0,1887.22,INDIVIDUAL,43.0,295113.0,50200.0,0
5497366,8500,3 years,18.49,D,D2,10+ years,RENT,48297.0,Not Verified,debt_consolidation,RI,14.81,0.0,0.0,14123,36.0,1475.6,INDIVIDUAL,56.0,18107.0,22200.0,1
58859194,25200,5 years,12.69,C,C2,10+ years,MORTGAGE,95000.0,Verified,debt_consolidation,AZ,11.22,1.0,0.0,45341,12.0,1532.44,INDIVIDUAL,26.0,345633.0,45700.0,0
24574856,25000,5 years,18.24,D,D5,<5 Years,MORTGAGE,74200.0,Source Verified,debt_consolidation,FL,25.42,0.0,0.0,6250,22.0,5883.64,INDIVIDUAL,74.0,185451.0,7700.0,0
63869833,20000,5 years,9.17,B,B2,6-10 years,OWN,118000.0,Not Verified,credit_card,WI,14.11,0.0,0.0,29804,22.0,588.98,INDIVIDUAL,17.0,173967.0,41300.0,0
43216059,10000,3 years,11.99,B,B5,10+ years,OWN,60000.0,Not Verified,debt_consolidation,KS,29.56,0.0,0.0,16079,53.0,960.93,INDIVIDUAL,48.0,89417.0,28300.0,0
1564438,10000,3 years,8.9,A,A5,10+ years,MORTGAGE,90000.0,Source Verified,other,CT,11.52,2.0,0.0,5679,32.0,658.55,INDIVIDUAL,43.0,,,1
49870019,17000,5 years,23.99,F,F2,10+ years,MORTGAGE,94200.0,Verified,debt_consolidation,CA,20.68,0.0,0.0,15558,21.0,2665.97,INDIVIDUAL,39.0,367340.0,25300.0,0
612071,9000,3 years,7.88,A,A5,<5 Years,RENT,48000.0,Not Verified,debt_consolidation,CO,10.22,0.0,0.0,9874,16.0,1133.51,INDIVIDUAL,157.0,,,1
34752142,14000,3 years,10.99,B,B3,<5 Years,MORTGAGE,98750.0,Not Verified,credit_card,PA,9.32,1.0,0.0,10109,35.0,1501.07,INDIVIDUAL,61.0,221867.0,22800.0,0
33750582,1500,3 years,17.57,D,D4,10+ years,MORTGAGE,60000.0,Verified,other,NY,23.4,0.0,0.0,11606,66.0,274.55,INDIVIDUAL,65.0,449060.0,13900.0,0
875568,30000,5 years,22.11,G,G1,<5 Years,MORTGAGE,156600.0,Verified,debt_consolidation,VA,16.32,0.0,0.0,84250,29.0,16436.78,INDIVIDUAL,165.0,,,1
31067768,25200,3 years,7.69,A,A4,6-10 years,MORTGAGE,104727.0,Source Verified,debt_consolidation,TN,7.67,0.0,1.0,9980,49.0,1990.18,INDIVIDUAL,65.0,282535.0,12900.0,0
57394903,4275,3 years,21.99,F,F1,<5 Years,MORTGAGE,32300.0,Not Verified,other,CT,22.93,0.0,0.0,2663,16.0,440.9,INDIVIDUAL,26.0,24099.0,28000.0,0
67529368,2400,3 years,19.19,E,E3,10+ years,RENT,27000.0,Verified,debt_consolidation,CA,33.69,0.0,0.0,7261,19.0,73.4,INDIVIDUAL,9.0,22297.0,12800.0,0
59743417,12000,3 years,13.33,C,C3,<5 Years,RENT,42000.0,Not Verified,debt_consolidation,NV,21.05,0.0,0.0,5303,8.0,626.95,INDIVIDUAL,22.0,22476.0,9200.0,0
44017356,28100,5 years,23.99,F,F2,<5 Years,MORTGAGE,63000.0,Source Verified,debt_consolidation,TX,34.84,0.0,0.0,23261,22.0,5854.07,INDIVIDUAL,48.0,191852.0,33700.0,0
66481966,1200,3 years,17.57,D,D4,10+ years,MORTGAGE,59294.0,Not Verified,other,OH,35.56,0.0,0.0,27576,51.0,49.24,INDIVIDUAL,13.0,167103.0,34600.0,0
7832271,24000,3 years,20.31,D,D5,10+ years,MORTGAGE,100000.0,Verified,debt_consolidation,MO,19.32,2.0,0.0,28387,27.0,1945.54,INDIVIDUAL,22.0,215829.0,30000.0,0
1666413,14000,3 years,14.09,B,B5,<5 Years,RENT,138000.0,Not Verified,credit_card,CA,11.41,0.0,0.0,33921,16.0,3117.99,INDIVIDUAL,131.0,,,1
10148043,24000,5 years,24.5,F,F3,<5 Years,MORTGAGE,95140.0,Source Verified,debt_consolidation,CA,22.79,0.0,0.0,16850,30.0,2403.77,INDIVIDUAL,26.0,265895.0,21500.0,1
61874039,6000,3 years,7.26,A,A4,<5 Years,MORTGAGE,60000.0,Not Verified,debt_consolidation,FL,13.02,0.0,0.0,5891,19.0,177.05,INDIVIDUAL,22.0,159195.0,23100.0,0
24685295,24000,5 years,13.35,C,C2,<5 Years,MORTGAGE,70000.0,Source Verified,credit_card,MN,17.93,1.0,0.0,42964,16.0,4085.42,INDIVIDUAL,74.0,220128.0,107800.0,0
35322943,9000,3 years,10.99,B,B3,10+ years,RENT,62742.0,Not Verified,debt_consolidation,FL,23.6,3.0,1.0,6169,19.0,964.97,INDIVIDUAL,61.0,56550.0,17100.0,0
1970035,6000,3 years,11.14,B,B2,6-10 years,MORTGAGE,52000.0,Not Verified,home_improvement,WI,18.99,1.0,0.0,7008,12.0,1085.83,INDIVIDUAL,156.0,169089.0,13500.0,1
7856808,11500,3 years,11.55,B,B3,6-10 years,MORTGAGE,58000.0,Verified,credit_card,VA,33.68,0.0,0.0,22627,21.0,2086.65,INDIVIDUAL,131.0,246474.0,29200.0,0
58840952,12000,5 years,12.69,C,C2,<5 Years,OWN,93000.0,Source Verified,debt_consolidation,MD,14.98,0.0,0.0,4015,15.0,721.27,INDIVIDUAL,26.0,58836.0,11800.0,0
48522353,10000,3 years,12.29,C,C1,<5 Years,MORTGAGE,52000.0,Verified,home_improvement,CA,8.82,0.0,0.0,4478,24.0,827.64,INDIVIDUAL,39.0,9692.0,12500.0,0
57916116,12000,3 years,11.53,B,B5,<5 Years,RENT,41000.0,Source Verified,debt_consolidation,CA,34.36,0.0,0.0,24223,14.0,643.15,INDIVIDUAL,26.0,45559.0,42700.0,0
49971827,24000,3 years,11.53,B,B5,10+ years,MORTGAGE,100632.0,Verified,debt_consolidation,MI,14.83,0.0,0.0,29821,44.0,1790.82,INDIVIDUAL,39.0,275162.0,34400.0,0
860025,20000,3 years,10.37,B,B3,<5 Years,MORTGAGE,51319.0,Verified,debt_consolidation,FL,5.26,0.0,0.0,13883,23.0,1916.81,INDIVIDUAL,56.0,,,1
22661270,10000,3 years,6.03,A,A1,<5 Years,RENT,50000.0,Not Verified,debt_consolidation,PA,24.72,0.0,0.0,4658,29.0,641.04,INDIVIDUAL,65.0,58042.0,12200.0,1
18623921,35000,5 years,17.57,D,D4,10+ years,MORTGAGE,80000.0,Verified,debt_consolidation,NJ,16.25,0.0,0.0,29218,26.0,8737.94,INDIVIDUAL,87.0,281405.0,43600.0,0
20778474,11100,3 years,8.39,A,A5,<5 Years,RENT,47000.0,Not Verified,debt_consolidation,TX,16.11,0.0,0.0,11115,20.0,996.16,INDIVIDUAL,70.0,27465.0,23700.0,1
5482038,20000,3 years,12.12,B,B3,<5 Years,RENT,73942.47,Verified,credit_card,MA,19.02,0.0,0.0,35970,27.0,3845.19,INDIVIDUAL,139.0,77611.0,69100.0,0
54556972,26000,3 years,6.24,A,A2,<5 Years,MORTGAGE,98000.0,Source Verified,debt_consolidation,MA,9.25,0.0,0.0,116333,62.0,683.47,INDIVIDUAL,22.0,272685.0,242300.0,1
42366060,19125,5 years,21.99,E,E5,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,NJ,7.5,0.0,0.0,14940,18.0,3619.14,INDIVIDUAL,48.0,363903.0,23800.0,0
3771070,8900,3 years,13.11,B,B4,10+ years,MORTGAGE,63050.0,Not Verified,credit_card,IL,17.64,0.0,1.0,7618,35.0,1083.81,INDIVIDUAL,57.0,138527.0,14700.0,1
49981137,12000,3 years,7.89,A,A5,<5 Years,MORTGAGE,68000.0,Not Verified,credit_card,FL,10.52,1.0,0.0,28812,19.0,553.51,INDIVIDUAL,35.0,337507.0,51000.0,0
10347874,12000,3 years,12.99,B,B4,<5 Years,MORTGAGE,70000.0,Not Verified,credit_card,VA,13.15,1.0,0.0,15094,27.0,2322.61,INDIVIDUAL,113.0,25922.0,27800.0,0
59458980,15400,3 years,7.26,A,A4,6-10 years,MORTGAGE,57000.0,Verified,debt_consolidation,SC,10.51,0.0,0.0,11374,22.0,436.26,INDIVIDUAL,22.0,23590.0,29000.0,0
64517154,15000,3 years,8.18,B,B1,<5 Years,MORTGAGE,85000.0,Not Verified,debt_consolidation,WI,20.22,1.0,0.0,9103,29.0,285.56,INDIVIDUAL,13.0,263862.0,38700.0,0
16801289,10000,3 years,10.99,B,B2,<5 Years,RENT,65000.0,Source Verified,other,IL,31.83,0.0,0.0,234,27.0,1397.98,INDIVIDUAL,87.0,155496.0,10900.0,0
956904,6000,3 years,15.99,D,D2,<5 Years,RENT,55000.0,Source Verified,debt_consolidation,FL,12.83,0.0,0.0,4985,17.0,1190.88,INDIVIDUAL,87.0,,,0
71355878,17075,3 years,12.59,C,C2,10+ years,MORTGAGE,70000.0,Source Verified,debt_consolidation,DE,26.11,0.0,0.0,33873,17.0,167.21,INDIVIDUAL,4.0,181128.0,39100.0,0
71835858,6075,3 years,13.18,C,C3,10+ years,RENT,39000.0,Not Verified,other,WA,18.4,0.0,1.0,592,19.0,0.0,INDIVIDUAL,,22615.0,12500.0,0
1768570,3000,3 years,7.9,A,A4,10+ years,RENT,55000.0,Source Verified,other,TX,17.67,0.0,0.0,102,26.0,378.68,INDIVIDUAL,156.0,17937.0,6600.0,1
72159350,28000,5 years,8.49,B,B1,6-10 years,MORTGAGE,145000.0,Not Verified,credit_card,CA,20.53,1.0,0.0,47186,37.0,0.0,INDIVIDUAL,,411550.0,64900.0,0
7606859,23750,5 years,10.64,B,B2,6-10 years,MORTGAGE,66000.0,Verified,home_improvement,MA,15.02,0.0,0.0,12240,14.0,5045.01,INDIVIDUAL,131.0,185181.0,22400.0,0
51461968,25425,5 years,18.25,E,E1,<5 Years,RENT,53000.0,Source Verified,other,CA,10.39,0.0,0.0,3504,6.0,2556.28,INDIVIDUAL,35.0,6528.0,10100.0,0
7852127,3000,3 years,13.05,B,B5,10+ years,MORTGAGE,35000.0,Not Verified,credit_card,FL,17.04,0.0,0.0,13531,31.0,32.64,INDIVIDUAL,9.0,144486.0,17600.0,1
10776842,10000,3 years,15.1,C,C2,6-10 years,OWN,55000.0,Verified,debt_consolidation,FL,28.96,0.0,0.0,12561,21.0,712.39,INDIVIDUAL,30.0,42555.0,27200.0,1
15049715,12000,3 years,12.99,B,B5,,MORTGAGE,110000.0,Verified,debt_consolidation,AR,18.21,0.0,0.0,16290,38.0,2059.27,INDIVIDUAL,91.0,345963.0,24700.0,0
1381632,14200,3 years,21.28,F,F2,<5 Years,OWN,55000.0,Source Verified,debt_consolidation,NY,13.84,0.0,1.0,7008,7.0,5128.34,INDIVIDUAL,157.0,,,1
68369804,8000,3 years,5.32,A,A1,10+ years,RENT,60000.0,Not Verified,debt_consolidation,PA,14.26,0.0,0.0,8578,18.0,67.66,INDIVIDUAL,9.0,15332.0,27200.0,0
46321959,19725,3 years,14.65,C,C5,<5 Years,RENT,42960.0,Verified,debt_consolidation,CA,16.48,0.0,0.0,19374,15.0,1666.65,INDIVIDUAL,39.0,19374.0,33500.0,0
11041593,5000,3 years,16.2,C,C4,<5 Years,RENT,50000.0,Source Verified,other,CA,8.26,1.0,0.0,1387,7.0,1197.66,INDIVIDUAL,109.0,17854.0,3100.0,0
53712284,24000,5 years,8.18,B,B1,<5 Years,MORTGAGE,108000.0,Source Verified,debt_consolidation,NV,25.96,0.0,0.0,58829,28.0,1070.86,INDIVIDUAL,31.0,395064.0,77500.0,0
21259700,18000,5 years,14.99,C,C5,6-10 years,MORTGAGE,45000.0,Source Verified,home_improvement,OH,9.6,0.0,0.0,4566,17.0,3805.6,INDIVIDUAL,83.0,56261.0,6000.0,0
41391574,10000,3 years,12.39,C,C1,6-10 years,RENT,71000.0,Verified,debt_consolidation,AR,3.47,1.0,0.0,7008,49.0,662.02,INDIVIDUAL,26.0,180930.0,11300.0,1
416492,1400,3 years,15.37,D,D5,<5 Years,MORTGAGE,36000.0,Not Verified,other,NV,5.07,0.0,0.0,0,6.0,132.09,INDIVIDUAL,39.0,,,1
69688173,11000,5 years,18.49,E,E2,6-10 years,RENT,41000.0,Verified,debt_consolidation,NY,19.64,0.0,1.0,9627,17.0,73.45,INDIVIDUAL,4.0,22418.0,12950.0,1
51974922,16300,5 years,10.99,B,B4,6-10 years,MORTGAGE,99840.0,Not Verified,debt_consolidation,CO,20.6,0.0,0.0,29082,26.0,1049.71,INDIVIDUAL,31.0,434167.0,35300.0,0
67830144,5000,3 years,14.65,C,C5,<5 Years,RENT,24000.0,Source Verified,credit_card,CA,18.43,0.0,0.0,3184,7.0,116.65,INDIVIDUAL,9.0,12874.0,8300.0,0
8218595,20700,5 years,14.33,C,C2,6-10 years,MORTGAGE,75000.0,Source Verified,debt_consolidation,OH,13.73,0.0,0.0,22565,24.0,5880.17,INDIVIDUAL,126.0,193222.0,31400.0,0
10429490,22250,3 years,18.55,D,D2,6-10 years,OWN,50000.0,Verified,credit_card,TX,27.08,0.0,0.0,28574,14.0,6155.0,INDIVIDUAL,109.0,52171.0,30800.0,0
24696435,3000,3 years,18.99,E,E1,10+ years,MORTGAGE,71500.0,Not Verified,other,GA,16.45,0.0,0.0,14584,12.0,295.86,INDIVIDUAL,26.0,49438.0,18000.0,1
20677392,8400,3 years,10.99,B,B3,10+ years,MORTGAGE,49826.28,Verified,other,IL,20.98,0.0,0.0,46421,24.0,1134.82,INDIVIDUAL,83.0,212706.0,78800.0,0
17763928,2500,3 years,15.31,C,C4,<5 Years,OWN,44000.0,Verified,other,NY,31.86,0.0,0.0,5069,38.0,493.41,INDIVIDUAL,87.0,122991.0,33400.0,0
7118601,27050,3 years,7.62,A,A3,<5 Years,RENT,100000.0,Source Verified,home_improvement,CA,2.07,0.0,0.0,5559,20.0,3147.86,INDIVIDUAL,131.0,6210.0,38000.0,0
47457006,18450,5 years,21.67,E,E5,<5 Years,MORTGAGE,75000.0,Source Verified,debt_consolidation,SC,18.83,0.0,0.0,8624,27.0,2593.87,INDIVIDUAL,35.0,242866.0,9600.0,0
12786822,18475,5 years,16.29,D,D2,<5 Years,RENT,60000.0,Source Verified,other,NJ,28.91,0.0,0.0,11178,38.0,3865.4,INDIVIDUAL,74.0,38851.0,20100.0,0
1069493,2500,3 years,5.99,A,A2,<5 Years,RENT,21600.0,Source Verified,other,MI,7.44,0.0,0.0,344,6.0,237.4,INDIVIDUAL,161.0,,,1
16553079,7500,3 years,18.25,D,D3,10+ years,OWN,48000.0,Verified,credit_card,NY,6.14,0.0,0.0,6553,37.0,1780.12,INDIVIDUAL,87.0,6553.0,11100.0,0
24586236,25000,3 years,7.69,A,A4,6-10 years,RENT,82260.0,Verified,debt_consolidation,CA,9.25,0.0,0.0,5857,18.0,2108.5,INDIVIDUAL,70.0,20597.0,35000.0,1
72200474,8250,3 years,15.41,D,D1,10+ years,RENT,40000.0,Source Verified,debt_consolidation,TX,7.8,0.0,0.0,8913,6.0,0.0,INDIVIDUAL,,8913.0,15600.0,0
34702344,25075,5 years,16.49,D,D3,6-10 years,MORTGAGE,100000.0,Source Verified,debt_consolidation,MD,17.59,1.0,0.0,38537,23.0,4441.81,INDIVIDUAL,61.0,603428.0,53200.0,0
53462083,10000,3 years,13.33,C,C3,10+ years,MORTGAGE,33000.0,Source Verified,debt_consolidation,MS,29.64,1.0,0.0,6729,18.0,705.02,INDIVIDUAL,31.0,71418.0,23500.0,0
70894992,21000,3 years,7.26,A,A4,10+ years,MORTGAGE,75000.0,Not Verified,debt_consolidation,CA,32.91,0.0,0.0,33438,34.0,110.11,INDIVIDUAL,4.0,358884.0,158500.0,0
70731744,12000,5 years,15.41,D,D1,10+ years,MORTGAGE,70000.0,Not Verified,credit_card,PA,38.45,0.0,0.0,59138,41.0,143.83,INDIVIDUAL,4.0,299964.0,73500.0,0
14451144,10975,5 years,14.64,C,C3,<5 Years,RENT,25000.0,Source Verified,debt_consolidation,HI,25.59,0.0,0.0,2282,13.0,2562.61,INDIVIDUAL,96.0,12255.0,5000.0,0
1004996,7700,3 years,14.79,C,C4,6-10 years,MORTGAGE,100000.0,Source Verified,debt_consolidation,VA,19.2,0.0,0.0,74865,24.0,1414.05,INDIVIDUAL,83.0,,,0
1494615,22250,3 years,13.11,B,B4,10+ years,MORTGAGE,170000.0,Verified,debt_consolidation,TX,14.5,0.0,0.0,13599,42.0,3606.25,INDIVIDUAL,87.0,,,1
72240753,12000,3 years,11.99,C,C1,10+ years,RENT,45000.0,Verified,debt_consolidation,NH,22.24,0.0,0.0,13358,34.0,103.91,INDIVIDUAL,4.0,26430.0,26900.0,0
692298,7000,3 years,7.51,A,A4,10+ years,RENT,66000.0,Source Verified,debt_consolidation,WI,21.27,0.0,0.0,30119,46.0,537.54,INDIVIDUAL,70.0,,,0
8908175,33425,5 years,24.08,F,F2,<5 Years,MORTGAGE,130000.0,Verified,other,IL,20.76,0.0,0.0,25345,49.0,16123.33,INDIVIDUAL,122.0,266034.0,44500.0,0
2968471,9000,3 years,19.05,D,D4,<5 Years,MORTGAGE,39000.0,Not Verified,debt_consolidation,CA,29.17,0.0,0.0,8019,16.0,1170.13,INDIVIDUAL,39.0,67563.0,12100.0,0
32337342,24000,5 years,12.49,B,B5,10+ years,MORTGAGE,120000.0,Source Verified,debt_consolidation,MA,14.6,2.0,0.0,19449,39.0,2035.31,INDIVIDUAL,39.0,430546.0,40000.0,1
13337292,3000,3 years,14.47,C,C2,<5 Years,RENT,51840.0,Verified,debt_consolidation,TX,24.31,0.0,0.0,9847,34.0,172.7,INDIVIDUAL,26.0,47711.0,35400.0,1
53885200,18000,5 years,8.18,B,B1,10+ years,MORTGAGE,125000.0,Source Verified,home_improvement,MN,12.28,0.0,1.0,1296,35.0,702.86,INDIVIDUAL,26.0,429575.0,17700.0,0
16680596,5000,3 years,18.25,D,D3,10+ years,MORTGAGE,41945.0,Verified,home_improvement,OR,9.76,0.0,1.0,9699,46.0,1225.67,INDIVIDUAL,91.0,9699.0,20900.0,0
15549847,28000,3 years,7.9,A,A4,10+ years,MORTGAGE,95000.0,Not Verified,credit_card,NC,28.88,0.0,0.0,41794,26.0,1856.12,INDIVIDUAL,48.0,253761.0,64000.0,1
67410260,10000,3 years,11.53,B,B5,<5 Years,OWN,30000.0,Source Verified,credit_card,IN,32.41,0.0,0.0,21729,35.0,275.08,INDIVIDUAL,13.0,21729.0,32600.0,0
28693035,7500,3 years,14.99,C,C5,<5 Years,MORTGAGE,52000.0,Source Verified,other,TX,10.71,1.0,0.0,4488,27.0,1234.62,INDIVIDUAL,70.0,4489.0,19100.0,0
46816831,20925,5 years,18.25,E,E1,<5 Years,MORTGAGE,75443.0,Verified,debt_consolidation,OK,35.61,0.0,0.0,59293,43.0,2815.96,INDIVIDUAL,39.0,315889.0,77500.0,1
35843729,12000,3 years,15.61,D,D1,10+ years,RENT,45000.0,Source Verified,debt_consolidation,IL,20.35,0.0,1.0,6150,33.0,206.76,INDIVIDUAL,4.0,26162.0,10600.0,1
69686993,6000,3 years,5.32,A,A1,<5 Years,MORTGAGE,80000.0,Not Verified,debt_consolidation,MA,19.77,1.0,0.0,7655,24.0,23.05,INDIVIDUAL,4.0,455637.0,31200.0,0
58730840,18000,5 years,12.69,C,C2,<5 Years,MORTGAGE,110000.0,Not Verified,credit_card,OH,19.74,1.0,0.0,17851,49.0,903.25,INDIVIDUAL,22.0,236920.0,29200.0,0
58993987,12000,5 years,12.69,C,C2,6-10 years,MORTGAGE,115000.0,Not Verified,debt_consolidation,CA,35.96,0.0,0.0,126529,21.0,610.62,INDIVIDUAL,22.0,829744.0,163500.0,0
6807661,21000,3 years,21.0,E,E2,<5 Years,MORTGAGE,47000.0,Verified,debt_consolidation,CA,33.83,0.0,0.0,27909,33.0,3611.25,INDIVIDUAL,52.0,66841.0,37500.0,1
